date,temperature,humidity,wind_speed
2024-01-01,24.6189805956089,44.367741489027274,6.147622015077118
2024-01-02,28.579613328971142,66.806989896445,8.782405958345784
2024-01-03,28.436518153899158,50.672114795569975,3.6576185865465565
2024-01-04,29.413075107311965,62.642940302242245,2.587945559557369
2024-01-05,26.939358576755993,49.50478630820859,9.789164279991503
2024-01-06,31.143861332792568,53.47624695062629,8.513741147042133
2024-01-07,33.24493418140356,80.55137083117638,2.152802102036882
2024-01-08,24.05732739830981,65.74107628092008,1.0049334169565092
2024-01-09,30.763335883958415,75.43177701740798,1.7579915512571465
2024-01-10,32.97321224130844,45.5983279376936,7.431503573139026
2024-01-11,31.19372191948233,71.8143734695257,1.6468456323836385
2024-01-12,31.91245015444972,66.33837076854459,9.153208972225851
2024-01-13,39.121857440201055,64.86622072502728,1.0546217695454303
2024-01-14,25.794170530832666,43.597943894634895,7.244184981957796
2024-01-15,24.867837795353545,63.27772036823972,5.1777060097131
2024-01-16,32.31138701497463,42.941884390042844,3.506960724764787
2024-01-17,33.662613292214516,56.09783990096985,7.023591889138398
2024-01-18,25.564332789116047,67.97348757756025,6.13224117659045
2024-01-19,35.278898611957985,50.35369708583104,5.736386527435184
2024-01-20,27.302760811985948,72.22954573109939,6.051405345430606
2024-01-21,32.249441985437166,51.110092994677665,9.66046865567696
2024-01-22,40.88752615305105,60.554837431675075,6.964472718338348
2024-01-23,30.94342519119957,49.483753377037324,8.50900228854772
2024-01-24,25.983751359150553,59.534937400852584,6.888095239371301
2024-01-25,30.618636632038026,55.583776767789296,7.560388991853965
2024-01-26,25.261366368494755,61.91386276159788,5.437756332646589
2024-01-27,35.93652740565717,52.77792872897311,6.727560133542532
2024-01-28,25.988908577225324,45.15677637269342,9.093228334829357
2024-01-29,33.50547858622102,45.03462608574084,1.2280818959306448
2024-01-30,25.203863750840355,40.78322169428397,6.978166562133246
2024-01-31,29.622204368449673,47.87821820559742,6.179844724755071
2024-02-01,33.54983426398999,80.53045923975031,2.146570358305008
2024-02-02,30.5025840710076,49.44169786936693,5.121816493702771
2024-02-03,35.581183957102866,59.894937636062565,5.7278071370074946
2024-02-04,25.679237623271625,53.355434632734855,9.996279253321251
2024-02-05,31.557479949635038,67.0325100268713,3.3382933488911233
2024-02-06,26.088530235650122,41.888051700267596,4.990508832826739
2024-02-07,26.13608240144032,67.82901013586215,3.024131682820725
2024-02-08,33.01632224201632,63.773776129435426,6.2311597340273615
2024-02-09,26.47046567846453,40.70103640985023,3.0443163275004093
2024-02-10,30.69788764712932,42.481384130136995,3.3228909785580796
2024-02-11,26.692456148274076,47.92445665837112,6.8325625930420255
2024-02-12,25.214099406842617,56.74838788028691,5.126267544154117
2024-02-13,38.29991730751588,59.621486991250165,8.761811882579728
2024-02-14,34.24036505285712,67.64462399556992,4.062064219292834
2024-02-15,29.462013290543393,78.61947603265213,5.761187049881624
2024-02-16,31.676768933826708,56.73538741803262,5.4018162820772755
2024-02-17,32.040284829222784,64.045862767577,7.881460906340017
2024-02-18,27.267671201240542,75.92850417597418,5.031149738357584
2024-02-19,27.843225547064815,56.7175368990846,8.64807413607435
2024-02-20,34.66324383138991,75.9859392735994,5.836861232265433
2024-02-21,30.79214947627245,56.58792760672128,9.783522821173962
2024-02-22,26.56924637895103,48.15761007163679,5.528098318540112
2024-02-23,33.36870527540336,71.65413775276062,3.5378871039062076
2024-02-24,23.977333255679678,51.1399514050497,7.636551329222154
2024-02-25,39.44598404079692,63.821442394537556,3.052304693239282
2024-02-26,27.04181093469306,56.01157746978112,3.9121954391032023
2024-02-27,28.784642813282648,59.300708535165214,1.8467148911376552
2024-02-28,36.076455478377675,73.55741338195513,8.926961105715044
2024-02-29,25.303768497578325,59.99315178202136,5.838075427299851
2024-03-01,31.22613917650212,59.632632983720626,3.690625067680651
2024-03-02,29.927383256340207,66.41787618545786,2.293973163158492
2024-03-03,25.613347230354655,51.88415525132894,9.076444338311717
2024-03-04,28.777309806507404,80.44132302951134,2.2872761455116524
2024-03-05,30.339817751188374,67.98446306082556,3.4813414869867754
2024-03-06,24.913433013538523,55.28376687849212,6.750172896708314
2024-03-07,27.905421156484636,67.07140656984865,6.714898156332488
2024-03-08,27.555806485197312,77.80963923435655,5.397418385304498
2024-03-09,31.42822706624276,46.197555121543836,9.33934875187826
2024-03-10,26.975288429610664,44.81498938023025,1.1058841346304242
2024-03-11,31.893137006414143,64.60390453577631,2.372115640518526
2024-03-12,32.020127299025994,51.798413633860434,5.93276936585466
2024-03-13,33.566559133779165,72.20724301746873,6.134398563456689
2024-03-14,28.829598699068708,70.71191345959609,7.138416619023699
2024-03-15,29.745813686022572,45.260070707591574,4.1216332990680495
2024-03-16,24.78632564163692,54.121287514464484,9.770358851371395
2024-03-17,28.481591463395326,53.38024820409483,8.337841770697697
2024-03-18,30.672795328687563,57.7803798271308,8.639902408910388
2024-03-19,30.389256812456015,59.86732636537987,4.146999930317957
2024-03-20,25.94249267220978,68.1854467999558,3.613139349073398
2024-03-21,27.66465191542109,49.525439616851486,2.9020443351159417
2024-03-22,32.37516909545781,51.986004272490085,4.602642537179175
2024-03-23,22.049028595488597,70.76757475792031,9.532839922435908
2024-03-24,24.800230065165632,67.48025456522916,8.026968564840686
2024-03-25,32.79207582915597,73.1870748458431,2.8980880906750164
2024-03-26,32.32051205995185,76.377283713755,1.4276709656017246
2024-03-27,28.237920014961578,50.37659639248379,7.821988890263205
2024-03-28,27.363378361150318,44.96955361815137,5.262998686698289
2024-03-29,31.97372951964841,69.95729738211475,2.264238312322615
2024-03-30,25.9112386437288,70.25146788037684,6.608325033024733
2024-03-31,35.08749598392956,69.72253388882834,6.756011685829256
2024-04-01,38.028487372472746,60.11715780382637,1.6453632128501532
2024-04-02,33.44246772591266,69.05018829341596,4.459663566019801
2024-04-03,28.118848933609634,42.50127458722118,3.4981894316235405
2024-04-04,29.20914949556502,44.0656690226468,1.4784955212618
2024-04-05,26.363269994065682,73.19580540834366,9.640032619402513
2024-04-06,28.761845562065048,46.27172658599627,4.56591756961123
2024-04-07,31.754349064054438,43.698448002351874,3.856839782028498
2024-04-08,24.965290984602607,79.54806218221864,7.091395484844771
2024-04-09,32.506968006478516,54.9474723010622,6.893403650907764
2024-04-10,27.9923268863746,49.299621053843374,6.829586191292324
2024-04-11,33.262155315519095,54.10039367733964,1.0480163896219263
2024-04-12,29.20323455146186,74.69682839967805,2.861687365667178
2024-04-13,29.044468828014416,68.48617225737792,6.191005307493379
2024-04-14,29.70757542395509,82.07499826952701,1.170951817905339
2024-04-15,31.38531742886923,74.94600779236359,3.7856583710598803
2024-04-16,30.11440894734918,77.24065745644444,1.4258131365137157
2024-04-17,28.968420541933014,81.31999150478366,9.894918090759782
2024-04-18,39.90055061707152,47.8423304742546,3.381851132080449
2024-04-19,31.323228095641454,68.25973847992113,8.480521079753746
2024-04-20,34.81703838710619,44.79956181055381,7.397219722678086
2024-04-21,26.827784504410527,52.626991348429314,5.759364502663924
2024-04-22,31.17312960900598,59.68120912871643,6.641004395349523
2024-04-23,28.802900771000438,65.74860391397173,9.587972180418584
2024-04-24,32.16353443830086,40.808071377393745,5.08563610372583
2024-04-25,26.92432840806905,83.7288933436179,2.825490416266773
2024-04-26,33.9348743687318,42.94979736921803,7.090911867507959
2024-04-27,29.725309393117723,47.77271301997482,7.75816793144885
2024-04-28,23.194781260772473,63.35022345800781,8.473916919802758
2024-04-29,30.086869612272658,79.12245078762012,8.16446493377477
2024-04-30,37.87708063746158,67.89624034804221,3.1436942011737896
2024-05-01,30.680691452206418,63.973506641656165,6.973535783380463
2024-05-02,28.08511157605627,76.22640882639466,4.91029483795148
2024-05-03,30.949078634290156,81.14210584071768,5.659866760484119
2024-05-04,37.15818345433004,49.86835485745215,8.22991912475056
2024-05-05,38.64843236336382,80.23517400791039,7.779059750072575
2024-05-06,32.55043567999583,51.912225831967156,6.887718141694292
2024-05-07,33.516255669663956,67.59315088920096,5.620832342070305
2024-05-08,31.539361003095042,61.02282975351015,6.630246977801826
2024-05-09,19.523369379829603,59.317613145424346,4.991380540992601
2024-05-10,25.2058633810824,61.980159704712676,6.195002879182435
2024-05-11,27.02993718325691,63.686001099727186,2.294220869461657
2024-05-12,33.67549220462611,84.82446739289995,4.764094432127339
2024-05-13,23.589009997507002,42.157157263062615,4.93875075225515
2024-05-14,32.34559412640465,61.287907039084104,1.4203153010476957
2024-05-15,32.12097789315064,77.75607687825033,9.894080803662618
2024-05-16,26.608482231040934,74.84227458304503,9.421514487636294
2024-05-17,28.78975553945906,76.59874089896456,8.744343658940444
2024-05-18,30.426810206682593,46.18954270895035,1.6740929460622018
2024-05-19,27.33282044252656,82.50480034300867,7.634013696207327
2024-05-20,29.712223972493838,69.53762503784287,7.984650014020893
2024-05-21,31.001427146144493,77.23866933435781,1.1373314019475984
2024-05-22,31.83862411813155,55.47713392833091,9.226432109527629
2024-05-23,26.047954248967468,59.000889157154134,1.1348934925971839
2024-05-24,28.977365646197203,68.29320126285883,3.8516657098766043
2024-05-25,31.069013170887242,68.38563460145079,7.420156532273476
2024-05-26,36.58747244904317,45.93598506970642,3.8742419044122918
2024-05-27,21.928966814570153,76.73873212272119,8.382073956602742
2024-05-28,29.260230473906994,64.45246368023808,3.1143952334584135
2024-05-29,27.158291140234134,41.72134123776064,1.558127250045693
2024-05-30,31.436799021832716,83.95164412974626,7.393837813397516
2024-05-31,28.117780663903694,79.46564810473743,9.749888009575866
2024-06-01,37.05919127089078,79.42693917498715,3.6061833956165983
2024-06-02,22.71904066067164,69.08721168978431,5.16493991630111
2024-06-03,38.02160479387179,59.691445433189784,9.761607127904012
2024-06-04,25.05658997760392,55.28686142729986,5.717935044499318
2024-06-05,26.486189706806886,75.38993131161719,5.597078248077014
2024-06-06,26.81226317431894,40.08428944662804,8.1488736015183
2024-06-07,26.326973725846738,67.29795205939467,9.111750264987425
2024-06-08,37.7560063052615,73.23296662933858,2.4146327519917357
2024-06-09,25.952864214645658,66.15166539384474,5.426196084003187
2024-06-10,32.176084769498225,83.62714361862771,6.018630776598881
2024-06-11,26.729055692415724,42.87768734425018,4.2565691932524885
2024-06-12,33.64845602743877,65.92636166641526,2.0017691897869905
2024-06-13,34.36943472516146,70.14092020145148,1.1582113389636204
2024-06-14,23.435482962404517,40.48326088474341,3.225923070643966
2024-06-15,31.011736496638814,41.27756413531294,7.058119705548511
2024-06-16,30.13574631817868,65.89032798930089,2.140806176265265
2024-06-17,32.76064927513982,52.861668663961034,8.24636554918457
2024-06-18,35.01999620325581,40.606805741718475,5.576599827923611
2024-06-19,35.74369377625433,68.9024719826059,5.343239709077369
2024-06-20,26.271122570294224,74.20858627272966,6.776715144973533
2024-06-21,28.852655045200272,73.7264453681695,2.6690153181019736
2024-06-22,32.46206021411829,83.20512106913847,3.6389470815596168
2024-06-23,30.882868022105782,67.69785540726963,8.65657409366351
2024-06-24,28.495819897271687,41.02261758575335,1.650006354986214
2024-06-25,29.841656863478565,45.119879578097695,7.349354534873444
